"box","section","x","y","edge_edi","altitude_m","northness","no_trees_75m","pnum","area_polygon","area_polygon_sqrt"
"MP85","MP",448279.72,207503.76,18.0034,79.5168,0.192837089,6,"19961MP85",5333.5886085704,73.0314220631804
"MP85","MP",448279.72,207503.76,18.0034,79.5168,0.192837089,6,"19811MP85",7619.66148561004,87.2906723860576
"MP85","MP",448279.72,207503.76,18.0034,79.5168,0.192837089,6,"19891MP85",7425.07690003654,86.1688859161852
"MP85","MP",448279.72,207503.76,18.0034,79.5168,0.192837089,6,"19981MP85",3692.32100890903,60.7644716006733
"MP85","MP",448279.72,207503.76,18.0034,79.5168,0.192837089,6,"20061MP85",6148.30563169473,78.4111320648716
"MP85","MP",448279.72,207503.76,18.0034,79.5168,0.192837089,6,"19651MP85",7609.04122279864,87.2298184269498
"MP85","MP",448279.72,207503.76,18.0034,79.5168,0.192837089,6,"19751MP85",6788.04045868758,82.389565229388
"MP85","MP",448279.72,207503.76,18.0034,79.5168,0.192837089,6,"20051MP85",5577.08356334222,74.6798738840809
"MP85","MP",448279.72,207503.76,18.0034,79.5168,0.192837089,6,"19771MP85",8630.32359657576,92.89953496426
"MP85","MP",448279.72,207503.76,18.0034,79.5168,0.192837089,6,"19791MP85",10057.862912062,100.288897252198
"MP85","MP",448279.72,207503.76,18.0034,79.5168,0.192837089,6,"19861MP85",8963.78895403817,94.6772884805969
"MP85","MP",448279.72,207503.76,18.0034,79.5168,0.192837089,6,"20031MP85",5040.79408309516,70.9985498661427
"MP85","MP",448279.72,207503.76,18.0034,79.5168,0.192837089,6,"19691MP85",6287.17632395402,79.2917166162646
"MP85","MP",448279.72,207503.76,18.0034,79.5168,0.192837089,6,"20111MP85",6285.64903775603,79.2820852258316
"MP85","MP",448279.72,207503.76,18.0034,79.5168,0.192837089,6,"20181MP85",19124.9326361194,138.292923304555
"MP85","MP",448279.72,207503.76,18.0034,79.5168,0.192837089,6,"20121MP85",5717.0552674979,75.6112112553284
"MP86","MP",448227.72,207521.76,3.91494,82.0208,0.72914065,9,"19851MP86",10294.7933675381,101.463261171412
"MP86","MP",448227.72,207521.76,3.91494,82.0208,0.72914065,9,"19701MP86",13290.9308022186,115.286299282346
"MP86","MP",448227.72,207521.76,3.91494,82.0208,0.72914065,9,"20171MP86",5301.04889285332,72.8083023621161
"MP86","MP",448227.72,207521.76,3.91494,82.0208,0.72914065,9,"19871MP86",8524.60107383667,92.3287662315309
"MP86","MP",448227.72,207521.76,3.91494,82.0208,0.72914065,9,"20031MP86",3012.31203954853,54.8845337007479
"MP86","MP",448227.72,207521.76,3.91494,82.0208,0.72914065,9,"19941MP86",4321.35666736681,65.7370266088056
"MP86","MP",448227.72,207521.76,3.91494,82.0208,0.72914065,9,"20161MP86",4506.37195897428,67.1295163022517
"MP86","MP",448227.72,207521.76,3.91494,82.0208,0.72914065,9,"20041MP86",4209.29412786756,64.8790731119639
"MP86","MP",448227.72,207521.76,3.91494,82.0208,0.72914065,9,"19961MP86",2336.45040727942,48.336843166258
"MP86","MP",448227.72,207521.76,3.91494,82.0208,0.72914065,9,"19721MP86",4786.28852708591,69.1830075024634
"MP86","MP",448227.72,207521.76,3.91494,82.0208,0.72914065,9,"20121MP86",2709.64435925568,52.0542443923229
"MP86","MP",448227.72,207521.76,3.91494,82.0208,0.72914065,9,"20101MP86",6341.11477138568,79.6311168538134
"MP86","MP",448227.72,207521.76,3.91494,82.0208,0.72914065,9,"19861MP86",7929.14944717195,89.0457716411731
"MP86","MP",448227.72,207521.76,3.91494,82.0208,0.72914065,9,"19691MP86",11911.6717546266,109.140605434579
"MP86","MP",448227.72,207521.76,3.91494,82.0208,0.72914065,9,"19951MP86",7261.06386095285,85.2118762905316
"MP86","MP",448227.72,207521.76,3.91494,82.0208,0.72914065,9,"20111MP86",4824.77962312615,69.4606336216864
"MP87","MP",448221.72,207584.76,30.7746,79.741,0.496340753,12,"20161MP87",5242.3726571158,72.4042309338053
"MP87","MP",448221.72,207584.76,30.7746,79.741,0.496340753,12,"19961MP87",6107.89938184526,78.1530510079118
"MP87","MP",448221.72,207584.76,30.7746,79.741,0.496340753,12,"19901MP87",4229.5372437723,65.034892509885
"MP87","MP",448221.72,207584.76,30.7746,79.741,0.496340753,12,"19771MP87",12610.2844293928,112.295522748651
"MP87","MP",448221.72,207584.76,30.7746,79.741,0.496340753,12,"19881MP87",11030.5409593154,105.026382206165
"MP87","MP",448221.72,207584.76,30.7746,79.741,0.496340753,12,"19931MP87",6379.17911486886,79.8697634582003
"MP87","MP",448221.72,207584.76,30.7746,79.741,0.496340753,12,"19781MP87",12478.1767632393,111.70575975857
"MP87","MP",448221.72,207584.76,30.7746,79.741,0.496340753,12,"19621MP87",23245.4114915431,152.46445976536
"MP87","MP",448221.72,207584.76,30.7746,79.741,0.496340753,12,"19981MP87",8938.17098990362,94.5419007102333
"MP87","MP",448221.72,207584.76,30.7746,79.741,0.496340753,12,"20091MP87",11030.5409593191,105.026382206182
"MP87","MP",448221.72,207584.76,30.7746,79.741,0.496340753,12,"19891MP87",9392.02102130558,96.9124399718921
"MP87","MP",448221.72,207584.76,30.7746,79.741,0.496340753,12,"20201MP87",10599.5179113895,102.953960153991
"MP87","MP",448221.72,207584.76,30.7746,79.741,0.496340753,12,"20131MP87",10949.8028615871,104.641305714269
"MP87","MP",448221.72,207584.76,30.7746,79.741,0.496340753,12,"20011MP87",7427.87341080746,86.1851113058831
"MP88","MP",448181.72,207609.76,33.3345,80.2175,0.55170701,12,"19902MP88",6885.05532220565,82.9762334780607
"MP88","MP",448181.72,207609.76,33.3345,80.2175,0.55170701,12,"20161MP88",6801.15347144241,82.4691061637169
"MP88","MP",448181.72,207609.76,33.3345,80.2175,0.55170701,12,"20121MP88",5433.45729347505,73.7119888042308
"MP88","MP",448181.72,207609.76,33.3345,80.2175,0.55170701,12,"20101MP88",6243.10326822894,79.0133107028742
"MP88","MP",448181.72,207609.76,33.3345,80.2175,0.55170701,12,"19751MP88",11216.8628643991,105.909692022964
"MP88","MP",448181.72,207609.76,33.3345,80.2175,0.55170701,12,"19941MP88",9926.04092817102,99.6295183576184
"MP88","MP",448181.72,207609.76,33.3345,80.2175,0.55170701,12,"19901MP88",6885.05532220565,82.9762334780607
"MP88","MP",448181.72,207609.76,33.3345,80.2175,0.55170701,12,"20151MP88",7276.15014108573,85.3003525261516
"MP88","MP",448181.72,207609.76,33.3345,80.2175,0.55170701,12,"20041MP88",8224.96102763154,90.6915708742082
"MP88","MP",448181.72,207609.76,33.3345,80.2175,0.55170701,12,"19651MP88",12739.4963216968,112.86937725396
"MP88","MP",448181.72,207609.76,33.3345,80.2175,0.55170701,12,"19811MP88",6371.85796818696,79.8239185218751
"MP88","MP",448181.72,207609.76,33.3345,80.2175,0.55170701,12,"20031MP88",5336.86087349243,73.0538217582929
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"20051MP89",5591.55959510151,74.7767316422797
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"19881MP89",6594.05120821018,81.2037635101365
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"19971MP89",7646.0392031474,87.4416331226002
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"19801MP89",8845.59913008776,94.0510453428763
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"19641MP89",22407.9470234727,149.692842258649
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"20221MP89",8671.28499337402,93.1197347149036
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"20141MP89",7368.59706045291,85.8405327363065
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"20201MP89",9010.71845593071,94.9248042185535
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"20111MP89",7880.41512167966,88.7717022574179
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"20121MP89",3968.65821712837,62.9972873791274
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"19811MP89",8224.05577886105,90.6865799270269
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"20091MP89",7447.71595359338,86.3001503683127
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"19651MP89",8375.6046493263,91.5183295811626
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"19681MP89",18377.9784376882,135.565402805023
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"20071MP89",6973.58381835604,83.5079865543173
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"19931MP89",5564.48609942477,74.5954831033674
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"20011MP89",6328.55962758698,79.55224464204
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"20061MP89",4993.36679063551,70.6637586789403
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"20181MP89",22955.1340037547,151.509517865231
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"19701MP89",16831.9659286123,129.738066613513
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"20021MP89",7216.01975483866,84.9471586036794
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"19721MP89",10411.2715022136,102.035638392738
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"20211MP89",5800.35871198867,76.1600860818097
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"19951MP89",6153.47068957984,78.4440608942439
"MP89","MP",448096.72,207648.76,9.82611,82.1434,0.868402266,9,"20031MP89",5636.72905172268,75.0781529589179
"MP9","MP",448078.72,207818.76,3.85503,71.8843,0.916298434,9,"19821MP9",2912.12391520664,53.9640983914921
"MP9","MP",448078.72,207818.76,3.85503,71.8843,0.916298434,9,"20021MP9",2409.86649122834,49.0903910274541
"MP9","MP",448078.72,207818.76,3.85503,71.8843,0.916298434,9,"19931MP9",3513.95510098198,59.2786226306076
"MP9","MP",448078.72,207818.76,3.85503,71.8843,0.916298434,9,"20011MP9",2104.66076526069,45.8765818829247
"MP9","MP",448078.72,207818.76,3.85503,71.8843,0.916298434,9,"19721MP9",3932.1315929573,62.706710908461
"MP9","MP",448078.72,207818.76,3.85503,71.8843,0.916298434,9,"19761MP9",2788.91188624408,52.8101494624289
"MP9","MP",448078.72,207818.76,3.85503,71.8843,0.916298434,9,"19801MP9",2104.66076526162,45.8765818829348
"MP9","MP",448078.72,207818.76,3.85503,71.8843,0.916298434,9,"20132MP9",2576.79068035819,50.7620988569049
"MP9","MP",448078.72,207818.76,3.85503,71.8843,0.916298434,9,"19971MP9",7988.01155584352,89.375676533627
"MP9","MP",448078.72,207818.76,3.85503,71.8843,0.916298434,9,"20061MP9",2799.57445592247,52.9110050549266
"MP9","MP",448078.72,207818.76,3.85503,71.8843,0.916298434,9,"19991MP9",2233.00465039443,47.2546786085191
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"19831MP90",100182.336205237,316.515933572445
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"19951MP90",5762.47722053481,75.91098221295
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"19881MP90",5721.45871319249,75.640324650232
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"19931MP90",7545.10705407057,86.8625756817662
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"19731MP90",20817.4356202539,144.282485493749
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"19711MP90",11961.8681811076,109.370325870903
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"20051MP90",4751.40445405059,68.9304319879876
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"19991MP90",9338.12270403467,96.6339624771471
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"19871MP90",10490.9118973315,102.425152659547
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"19781MP90",8869.07787210494,94.1757817706067
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"20151MP90",7959.09306164831,89.213749285905
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"20001MP90",7236.65671343822,85.0685412678401
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"20041MP90",7634.94319709949,87.378162014885
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"20121MP90",6187.27073493972,78.6592062948751
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"19841MP90",116892.431543194,341.895351742596
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"19971MP90",6682.92713571433,81.7491720796873
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"19861MP90",9241.98177529871,96.1352265056816
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"20211MP90",4213.13868939225,64.9086950214857
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"20171MP90",10712.5500996821,103.501449746765
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"20131MP90",7949.58670843951,89.1604548465266
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"19851MP90",9662.71124965209,98.2990907875148
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"19981MP90",8452.24806585722,91.9361086073215
"MP90","MP",448077.72,207710.76,44.0355,78.3301,0.997373107,10,"20061MP90",4686.69393513352,68.4594327695864
"MP91","MP",447955.72,207914.76,80.1355,73.2151,0.919329119,11,"20151MP91",6414.56375836767,80.0909717656595
"MP91","MP",447955.72,207914.76,80.1355,73.2151,0.919329119,11,"20141MP91",6342.53715612181,79.6400474392237
"MP91","MP",447955.72,207914.76,80.1355,73.2151,0.919329119,11,"19831MP91",12326.7166749425,111.025747801771
"MP91","MP",447955.72,207914.76,80.1355,73.2151,0.919329119,11,"19861MP91",13472.1976438053,116.06979643217
"MP91","MP",447955.72,207914.76,80.1355,73.2151,0.919329119,11,"20211MP91",9473.76755782776,97.3332808335759
"MP92","MP",447983.72,207936.76,61.1954,71.6766,0.635546107,11,"20161MP92",7990.2405644441,89.388145547629
"MP92","MP",447983.72,207936.76,61.1954,71.6766,0.635546107,11,"20101MP92",4113.18247191422,64.1340975762052
"MP92","MP",447983.72,207936.76,61.1954,71.6766,0.635546107,11,"20001MP92",11317.2368959477,106.382502771592
"MP92","MP",447983.72,207936.76,61.1954,71.6766,0.635546107,11,"20121MP92",6338.5374566447,79.6149323722924
"MP92","MP",447983.72,207936.76,61.1954,71.6766,0.635546107,11,"20221MP92",19725.7182940934,140.448276223289
"MP92","MP",447983.72,207936.76,61.1954,71.6766,0.635546107,11,"20041MP92",5344.01745699719,73.1027869304392
"MP92","MP",447983.72,207936.76,61.1954,71.6766,0.635546107,11,"20051MP92",3916.47119435482,62.5817161346253
"MP92","MP",447983.72,207936.76,61.1954,71.6766,0.635546107,11,"20191MP92",5642.88822231721,75.1191601544986
"MP92","MP",447983.72,207936.76,61.1954,71.6766,0.635546107,11,"19871MP92",5297.33608949254,72.7828007807651
"MP92","MP",447983.72,207936.76,61.1954,71.6766,0.635546107,11,"20111MP92",19161.8778344765,138.426434738732
"MP92","MP",447983.72,207936.76,61.1954,71.6766,0.635546107,11,"20171MP92",11437.1289520003,106.944513426357
"MP92","MP",447983.72,207936.76,61.1954,71.6766,0.635546107,11,"20021MP92",5297.33608949254,72.7828007807651
"MP92","MP",447983.72,207936.76,61.1954,71.6766,0.635546107,11,"20061MP92",10494.6538984813,102.443418033963
"MP92","MP",447983.72,207936.76,61.1954,71.6766,0.635546107,11,"20091MP92",16143.5808902688,127.057392111867
"MP92","MP",447983.72,207936.76,61.1954,71.6766,0.635546107,11,"20141MP92",7852.50714897923,88.6143732640435
"MP92","MP",447983.72,207936.76,61.1954,71.6766,0.635546107,11,"20081MP92",7092.90556347743,84.2193894746182
"MP92","MP",447983.72,207936.76,61.1954,71.6766,0.635546107,11,"20211MP92",4757.55931969057,68.9750630278115
"MP93","MP",448018.72,207967.76,33.952,69.63,0.463897601,12,"20011MP93",6108.99728730693,78.1600747652338
"MP93","MP",448018.72,207967.76,33.952,69.63,0.463897601,12,"20131MP93",8745.22824535472,93.5159250895521
"MP93","MP",448018.72,207967.76,33.952,69.63,0.463897601,12,"20211MP93",6866.72934629023,82.8657308318115
"MP93","MP",448018.72,207967.76,33.952,69.63,0.463897601,12,"19861MP93",12643.8693699762,112.444961514406
"MP93","MP",448018.72,207967.76,33.952,69.63,0.463897601,12,"19891MP93",12810.0365953688,113.181432202322
"MP93","MP",448018.72,207967.76,33.952,69.63,0.463897601,12,"20151MP93",8383.08504084731,91.5591887297354
"MP93","MP",448018.72,207967.76,33.952,69.63,0.463897601,12,"20101MP93",6866.72934628651,82.865730831789
"MP93","MP",448018.72,207967.76,33.952,69.63,0.463897601,12,"20061MP93",9814.40813747287,99.0676947217047
"MP93","MP",448018.72,207967.76,33.952,69.63,0.463897601,12,"20051MP93",6687.00961237639,81.7741377965943
"MP93","MP",448018.72,207967.76,33.952,69.63,0.463897601,12,"20071MP93",8958.82712012576,94.6510809242333
"MP93","MP",448018.72,207967.76,33.952,69.63,0.463897601,12,"20181MP93",15776.3555684262,125.603963187577
"MP93","MP",448018.72,207967.76,33.952,69.63,0.463897601,12,"20021MP93",9779.79021929443,98.8928218795198
"MP93","MP",448018.72,207967.76,33.952,69.63,0.463897601,12,"19841MP93",14701.1068587247,121.248121052348
"MP93","MP",448018.72,207967.76,33.952,69.63,0.463897601,12,"20191MP93",6866.72934628651,82.865730831789
"MP93","MP",448018.72,207967.76,33.952,69.63,0.463897601,12,"19871MP93",9779.79021929443,98.8928218795198
"MP93","MP",448018.72,207967.76,33.952,69.63,0.463897601,12,"19872MP93",9779.79021929443,98.8928218795198
"MP93","MP",448018.72,207967.76,33.952,69.63,0.463897601,12,"19881MP93",8947.65769990627,94.5920593914007
"MP93","MP",448018.72,207967.76,33.952,69.63,0.463897601,12,"20201MP93",12810.0365953664,113.181432202311
"MP93","MP",448018.72,207967.76,33.952,69.63,0.463897601,12,"20041MP93",5099.61256477609,71.4115716447698
"MP93","MP",448018.72,207967.76,33.952,69.63,0.463897601,12,"19831MP93",12858.0640512779,113.393403914328
"MP94","MP",448025.32,208016.68,2.90631,66.8097,0.846744229,6,"20121MP94",5634.48276515023,75.0631918129667
"MP94","MP",448025.32,208016.68,2.90631,66.8097,0.846744229,6,"20041MP94",5125.08581497567,71.5897046716612
"MP94","MP",448025.32,208016.68,2.90631,66.8097,0.846744229,6,"20081MP94",5638.79746925645,75.0919267914764
"MP94","MP",448025.32,208016.68,2.90631,66.8097,0.846744229,6,"20161MP94",5634.48276515023,75.0631918129667
"MP94","MP",448025.32,208016.68,2.90631,66.8097,0.846744229,6,"20171MP94",7705.32397050038,87.7799747693082
"MP94","MP",448025.32,208016.68,2.90631,66.8097,0.846744229,6,"20011MP94",3256.35995569685,57.0645244937418
"MP95","MP",447941.72,207986.76,29.6373,71.4737,0.996986777,3,"20081MP95",6609.80138161872,81.3006850009194
"MP95","MP",447941.72,207986.76,29.6373,71.4737,0.996986777,3,"20131MP95",8092.10923923459,89.9561517587018
"MP95","MP",447941.72,207986.76,29.6373,71.4737,0.996986777,3,"20011MP95",6894.36955625378,83.0323404237998
"MP95","MP",447941.72,207986.76,29.6373,71.4737,0.996986777,3,"20051MP95",7175.56575742224,84.7087112251287
"MP95","MP",447941.72,207986.76,29.6373,71.4737,0.996986777,3,"20001MP95",9612.01186554879,98.0408683435066
"MP95","MP",447941.72,207986.76,29.6373,71.4737,0.996986777,3,"20151MP95",8061.02510943427,89.7832117349021
"MP95","MP",447941.72,207986.76,29.6373,71.4737,0.996986777,3,"19881MP95",9790.47013892978,98.9468045918098
"MP95","MP",447941.72,207986.76,29.6373,71.4737,0.996986777,3,"19851MP95",21222.2957336558,145.678741529627
"MP95","MP",447941.72,207986.76,29.6373,71.4737,0.996986777,3,"20121MP95",7871.63923890423,88.7222589821981
"MP95","MP",447941.72,207986.76,29.6373,71.4737,0.996986777,3,"20101MP95",7648.74382875673,87.4570970748328
"MP95","MP",447941.72,207986.76,29.6373,71.4737,0.996986777,3,"20211MP95",6918.72297582775,83.1788613520752
"MP95","MP",447941.72,207986.76,29.6373,71.4737,0.996986777,3,"20141MP95",9145.75156473368,95.6334228433432
"MP95","MP",447941.72,207986.76,29.6373,71.4737,0.996986777,3,"20191MP95",7152.39015965909,84.5718047558351
"MP95","MP",447941.72,207986.76,29.6373,71.4737,0.996986777,3,"20161MP95",9360.07093717624,96.7474595902974
"MP95","MP",447941.72,207986.76,29.6373,71.4737,0.996986777,3,"20071MP95",10000.1362492479,100.000681243919
"MP96","MP",447925.72,207923.76,74.529,74.021,0.996549702,9,"19891MP96",20431.2408616887,142.937891623211
"MP96","MP",447925.72,207923.76,74.529,74.021,0.996549702,9,"20221MP96",10808.2831726223,103.962893248612
"MP96","MP",447925.72,207923.76,74.529,74.021,0.996549702,9,"20151MP96",4285.82311736455,65.4661982809797
"MP96","MP",447925.72,207923.76,74.529,74.021,0.996549702,9,"20081MP96",5007.6818841435,70.7649763947074
"MP96","MP",447925.72,207923.76,74.529,74.021,0.996549702,9,"20041MP96",8780.96266226145,93.7067909079243
"MP96","MP",447925.72,207923.76,74.529,74.021,0.996549702,9,"19821MP96",16667.0986936428,129.101118096021
"MP96","MP",447925.72,207923.76,74.529,74.021,0.996549702,9,"20101MP96",8826.74158180458,93.9507401876355
"MP96","MP",447925.72,207923.76,74.529,74.021,0.996549702,9,"19871MP96",13664.2128094714,116.89402383985
"MP96","MP",447925.72,207923.76,74.529,74.021,0.996549702,9,"20051MP96",5976.66992516816,77.3089252620172
"MP96","MP",447925.72,207923.76,74.529,74.021,0.996549702,9,"19841MP96",12472.7322025001,111.681387001148
"MP96","MP",447925.72,207923.76,74.529,74.021,0.996549702,9,"20021MP96",7948.08858916536,89.1520531965774
"MP96","MP",447925.72,207923.76,74.529,74.021,0.996549702,9,"20091MP96",7245.74803536176,85.1219597716227
"MP96","MP",447925.72,207923.76,74.529,74.021,0.996549702,9,"20011MP96",6757.14030862087,82.2018266744777
"MP96","MP",447925.72,207923.76,74.529,74.021,0.996549702,9,"20201MP96",13139.1676415913,114.626208353898
"MP96","MP",447925.72,207923.76,74.529,74.021,0.996549702,9,"20131MP96",9310.74028563499,96.4921773287088
"MP97","MP",447796.72,207184.76,4.85645,120.486,-0.923872853,14,"20171MP97",13846.480203562,117.671067827066
"MP97","MP",447796.72,207184.76,4.85645,120.486,-0.923872853,14,"20051MP97",13166.581274271,114.745724426974
"MP97","MP",447796.72,207184.76,4.85645,120.486,-0.923872853,14,"20091MP97",13518.4954038085,116.269064689661
"MP97","MP",447796.72,207184.76,4.85645,120.486,-0.923872853,14,"20111MP97",13677.5441378937,116.951033077497
"MP97","MP",447796.72,207184.76,4.85645,120.486,-0.923872853,14,"20191MP97",13580.3537373659,116.534774798624
"MP97","MP",447796.72,207184.76,4.85645,120.486,-0.923872853,14,"20221MP97",13580.3537373645,116.534774798618
"MP97","MP",447796.72,207184.76,4.85645,120.486,-0.923872853,14,"20071MP97",13166.5812742705,114.745724426972
"MP97","MP",447796.72,207184.76,4.85645,120.486,-0.923872853,14,"20021MP97",13335.517339922,115.47951047663
"MP98","MP",447817.72,207173.76,7.74002,120.32,-0.876928155,16,"20211MP98",13987.475953334,118.268660064
"MP98","MP",447817.72,207173.76,7.74002,120.32,-0.876928155,16,"20151MP98",13374.6495270589,115.648819825621
"MP98","MP",447817.72,207173.76,7.74002,120.32,-0.876928155,16,"20081MP98",13567.1773724109,116.47822703154
"MP98","MP",447817.72,207173.76,7.74002,120.32,-0.876928155,16,"20161MP98",13491.3092664098,116.152095402579
"MP98","MP",447817.72,207173.76,7.74002,120.32,-0.876928155,16,"20131MP98",13374.6495270589,115.648819825621
"MP98","MP",447817.72,207173.76,7.74002,120.32,-0.876928155,16,"20101MP98",12986.3398293462,113.957622954088
"MP98","MP",447817.72,207173.76,7.74002,120.32,-0.876928155,16,"20201MP98",13604.6167203905,116.638830242722
"MP98","MP",447817.72,207173.76,7.74002,120.32,-0.876928155,16,"20061MP98",12986.3398293317,113.957622954025
"O1","O",445294.72,208013.76,86.2697,118.231,0.762386042,65,"19621O1",14393.7251932807,119.973852123205
"O1","O",445294.72,208013.76,86.2697,118.231,0.762386042,65,"19841O1",2996.49891672283,54.7402860489679
"O1","O",445294.72,208013.76,86.2697,118.231,0.762386042,65,"19611O1",10726.191247195,103.567327121998
"O1","O",445294.72,208013.76,86.2697,118.231,0.762386042,65,"19961O1",5136.85934849083,71.6718867373452
"O1","O",445294.72,208013.76,86.2697,118.231,0.762386042,65,"19921O1",4236.49449927639,65.0883591687207
"O1","O",445294.72,208013.76,86.2697,118.231,0.762386042,65,"19971O1",6414.98461903259,80.0935991139903
"O1","O",445294.72,208013.76,86.2697,118.231,0.762386042,65,"19911O1",29810.1638551354,172.656201322557
"O1","O",445294.72,208013.76,86.2697,118.231,0.762386042,65,"20081O1",5022.11697692983,70.8668961993527
"O1","O",445294.72,208013.76,86.2697,118.231,0.762386042,65,"19891O1",10158.8262956403,100.791003049083
"O1","O",445294.72,208013.76,86.2697,118.231,0.762386042,65,"19641O1",8509.03908561543,92.2444528717875
"O1","O",445294.72,208013.76,86.2697,118.231,0.762386042,65,"19691O1",5537.01467457507,74.4111192939272
"O1","O",445294.72,208013.76,86.2697,118.231,0.762386042,65,"20161O1",7254.29090389982,85.1721251578227
"O1","O",445294.72,208013.76,86.2697,118.231,0.762386042,65,"19801O1",20864.0651012519,144.443986033521
"O1","O",445294.72,208013.76,86.2697,118.231,0.762386042,65,"19951O1",8936.70099096559,94.5341260654881
"O1","O",445294.72,208013.76,86.2697,118.231,0.762386042,65,"20101O1",8285.34213040955,91.0238547327543
"O10","O",445297.72,208135.76,79.039,107.634,0.693703591,51,"19801O10",15885.6548509831,126.038307077583
"O10","O",445297.72,208135.76,79.039,107.634,0.693703591,51,"19851O10",11467.8155673798,107.087887117917
"O10","O",445297.72,208135.76,79.039,107.634,0.693703591,51,"19951O10",5883.59731090767,76.7046107539024
"O10","O",445297.72,208135.76,79.039,107.634,0.693703591,51,"20051O10",8666.9333557561,93.0963659642851
"O10","O",445297.72,208135.76,79.039,107.634,0.693703591,51,"20141O10",11320.0956677757,106.395938210891
"O10","O",445297.72,208135.76,79.039,107.634,0.693703591,51,"20121O10",11078.5990308626,105.254924021931
"O10","O",445297.72,208135.76,79.039,107.634,0.693703591,51,"20091O10",15576.912053667,124.807499989652
"O10","O",445297.72,208135.76,79.039,107.634,0.693703591,51,"19931O10",11166.5948668644,105.672110165665
"O10","O",445297.72,208135.76,79.039,107.634,0.693703591,51,"19991O10",16988.3688245639,130.339436950464
"O10","O",445297.72,208135.76,79.039,107.634,0.693703591,51,"20011O10",23816.2823246047,154.325248500058
"O10","O",445297.72,208135.76,79.039,107.634,0.693703591,51,"20101O10",14920.4831596185,122.1494296328
"O10","O",445297.72,208135.76,79.039,107.634,0.693703591,51,"20111O10",9917.79733030777,99.5881385020715
"O10","O",445297.72,208135.76,79.039,107.634,0.693703591,51,"20001O10",16442.3570078723,128.227754436675
"O10","O",445297.72,208135.76,79.039,107.634,0.693703591,51,"20151O10",9981.10792801157,99.9054949840676
"O10","O",445297.72,208135.76,79.039,107.634,0.693703591,51,"19811O10",10005.8213944929,100.029102737618
